wczytywanie;zapisywanie;usuwanie;usuwanie ostatniego;usuwanie pierwszego;usuwanie wszystkiego;dodawanie;dodawaniena pierwszego;dodawanie ostatniego;wyszukiwanie;rówoa¿enie drzewa
0.3744;1.167;0.0038;0;0;0.0077;97787.6;0;0;0.0020.0027
0;0;0;0;0;0;1848.2;0;0;0.00110.0028
0;0;0;0;0;0;0;0;0;00.0028
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
0;0;0;0;0;0;0;0;0;00
